단지코드,apt임대료min,apt임대료25%,apt임대료50%,apt임대료75%,apt임대료max,apt임대료mean,apt임대료std,apt임대료count,apt임대보증금min,apt임대보증금25%,apt임대보증금50%,apt임대보증금75%,apt임대보증금max,apt임대보증금mean,apt임대보증금std,apt임대보증금count,store임대료min,store임대료25%,store임대료50%,store임대료75%,store임대료max,store임대료mean,store임대료std,store임대료count,store임대보증금min,store임대보증금25%,store임대보증금50%,store임대보증금75%,store임대보증금max,store임대보증금mean,store임대보증금std,store임대보증금count,apt전용면적min,apt전용면적25%,apt전용면적50%,apt전용면적75%,apt전용면적max,apt전용면적mean,apt전용면적std,apt전용면적count,store전용면적min,store전용면적25%,store전용면적50%,store전용면적75%,store전용면적max,store전용면적mean,store전용면적std,store전용면적count
C2211,85580.0,85580.0,85580.0,104230.0,122880.0,98013.33333333333,21535.16504077304,3.0,8778000.0,8778000.0,8778000.0,12618000.0,16458000.0,11338000.0,4434050.067376326,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,36.8,36.8,41.86,46.92,40.17333333333333,5.842784724199015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2314,68420.0,75675.0,153020.0,158485.0,240470.0,132890.0,63452.57704249161,7.0,7010000.0,7755000.0,12089000.0,12717000.0,28407000.0,12635714.285714285,7418847.478197804,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81,24.125,33.42,35.18,46.34,31.454285714285714,8.856007108441249,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1861,120230.0,120230.0,166685.0,228170.0,273260.0,181715.0,75119.52276206233,4.0,7869000.0,7869000.0,12460000.0,18390000.0,22407000.0,13799000.0,7188021.702805299,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,29.887499999999996,38.415,48.1175,51.68,39.59,11.384307913380887,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2389,71040.0,83337.5,120230.0,162860.0,177070.0,122780.0,47459.17909108837,6.0,8088000.0,9399750.0,13335000.0,20794500.0,23281000.0,14901333.333333334,6901991.731860207,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48,35.85,41.8,49.4375,51.93,42.47666666666667,8.171346686236404,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1490,378000.0,378000.0,393750.0,409500.0,409500.0,393750.0,18186.53347947321,4.0,26775000.0,26775000.0,31342500.0,35910000.0,35910000.0,31342500.0,5274094.709047232,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42,74.795,79.725,84.6125,84.86,79.6825,5.793101500923317,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1024,651960.0,949460.0,1002190.0,1042230.0,1058030.0,970947.0,121856.42955270491,10.0,65421000.0,97569000.0,107156500.0,115052000.0,117309000.0,103772700.0,16163394.70016535,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.96,74.91,79.9,84.92,84.96,78.423,8.165700691170217,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1788,340000.0,352500.0,365000.0,377500.0,390000.0,365000.0,35355.33905932738,2.0,29000000.0,30750000.0,32500000.0,34250000.0,36000000.0,32500000.0,4949747.468305833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,53.685,55.78,57.875,59.97,55.78,5.925554826343265,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1740,416000.0,416000.0,483000.0,557500.0,580000.0,490500.0,86892.65408153519,4.0,31000000.0,31000000.0,33400000.0,38350000.0,46000000.0,35950000.0,7071774.883294858,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.95,59.980000000000004,67.44500000000001,77.42,84.98,69.955,12.242070903241821,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2620,450000.0,450000.0,535000.0,590000.0,590000.0,523000.0,70320.69396699665,5.0,26225000.0,26225000.0,27274000.0,37764000.0,37764000.0,31050400.0,6143594.574839717,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89,59.9,74.91,84.72,84.96,72.87599999999999,12.524509172019476,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1286,535000.0,562500.0,590000.0,590000.0,590000.0,571666.6666666666,31754.26480542942,3.0,27300000.0,31500000.0,35700000.0,35700000.0,35700000.0,32900000.0,4849742.261192856,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91,79.925,84.94,84.94999999999999,84.96,81.60333333333334,5.796605328408458,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1089,81200.0,91072.5,120690.0,144555.0,152510.0,118133.33333333333,31952.23226422008,6.0,8458000.0,9909500.0,14264000.0,16733000.0,17556000.0,13426000.0,4120202.325129192,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,39.23,46.52,50.472500000000004,51.79,45.03666666666667,6.801484151761782,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2237,58460.0,58460.0,58460.0,76805.0,95150.0,70690.0,21182.981376567368,3.0,8564000.0,8564000.0,8564000.0,11275000.0,13986000.0,10371333.333333334,3130393.159546151,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.78,36.78,36.78,41.825,46.87,40.14333333333334,5.825464216123321,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1341,76590.0,161290.0,161290.0,161290.0,242480.0,151488.88888888888,50094.21135332016,9.0,7864000.0,12947000.0,12947000.0,12947000.0,28055000.0,13496111.111111112,5886549.65672686,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.76,36.03,36.03,36.03,46.25,34.43888888888889,6.917093761914111,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1338,193460.0,193460.0,241560.0,241560.0,292930.0,232594.0,39055.945969283035,10.0,23281000.0,23281000.0,28856000.0,28856000.0,35196000.0,27894000.0,4660224.839592566,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.83,41.9475,46.9,46.95,51.93,45.913,3.960659456874996,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2405,603480.0,603480.0,603480.0,619940.0,636400.0,614453.3333333334,19006.37086172248,3.0,36019000.0,36066000.0,36113000.0,40490500.0,44868000.0,39000000.0,5082054.4074222585,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84,75.91499999999999,75.99,80.47,84.95,78.92666666666666,5.216898823375182,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1969,109400.0,115112.5,149740.0,167230.0,265610.0,158520.0,58541.70820876343,6.0,8635000.0,10602000.0,11333000.0,12064000.0,22844000.0,12801833.333333334,5078876.663856553,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69,27.480000000000004,33.39,36.93,46.69,33.96333333333333,7.775506843072459,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2274,106530.0,124105.0,141680.0,165290.0,188900.0,145128.57142857142,33781.78327075675,7.0,11532000.0,13289000.0,15046000.0,20373000.0,25700000.0,17086000.0,6090711.835792813,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72,33.29,36.86,41.805,46.94,37.67285714285715,7.011758491481086,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1699,224070.0,295120.0,295120.0,338840.0,338840.0,303707.14285714284,41364.72841857972,7.0,19784000.0,37163000.0,37163000.0,47001000.0,47001000.0,38896571.428571425,9758342.445605928,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,46.42,46.42,51.85,51.85,47.35000000000001,5.447458122831235,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2251,152880.0,242965.0,283920.0,283920.0,338520.0,267041.8181818182,57808.90464594218,11.0,14196000.0,27846000.0,36036000.0,36036000.0,44772000.0,32660727.272727273,10202512.760010734,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,41.575,46.42,46.7,51.5,43.88999999999999,7.399545932015019,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1340,136630.0,136630.0,180350.0,180350.0,251400.0,177072.0,46950.11416386546,5.0,7651000.0,7651000.0,9247000.0,9247000.0,19893000.0,10737800.0,5179752.0403973,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,29.79,36.83,36.83,46.61,35.970000000000006,6.911468729582736,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2373,187090.0,187090.0,217735.0,248380.0,288160.0,224365.0,43339.40320308991,6.0,13441000.0,13441000.0,20269000.0,27097000.0,32473000.0,21165000.0,8685950.034394626,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81,36.81,41.855000000000004,46.9,51.95,42.696666666666665,6.706992371150176,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1455,134410.0,151610.0,168810.0,195695.0,222580.0,175266.66666666666,44438.20015857228,3.0,6451000.0,6989000.0,7527000.0,12365500.0,17204000.0,10394000.0,5922121.157153069,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,33.415,36.84,41.8,46.76,37.86333333333334,8.431704058690231,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2137,59860.0,107105.0,154350.0,174300.0,194250.0,136153.33333333334,69018.1645172728,3.0,7350000.0,8400000.0,9450000.0,62201500.0,114953000.0,43917666.666666664,61527363.31367803,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.66,33.125,36.59,41.52,46.45,37.56666666666667,8.43750160493812,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1985,152680.0,152680.0,194620.0,264785.0,349460.0,222845.0,93212.5061351748,4.0,9032000.0,9032000.0,13655500.0,20537000.0,27311000.0,15913500.0,8759921.632069547,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.83,36.83,41.835,50.06,59.72,45.055,10.85586938020166,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2583,69250.0,84230.0,193550.0,193550.0,254840.0,153640.9090909091,72970.38912525347,11.0,7175000.0,8707000.0,11397000.0,11397000.0,26774000.0,12830818.181818182,7050246.532117608,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97,26.9,36.85,36.93,46.78,33.699090909090906,8.39902667521119,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2663,169420.0,240470.0,276540.0,312610.0,338840.0,269070.0,63600.8782958223,6.0,14756000.0,19893000.0,29621000.0,39349000.0,48312000.0,30258666.666666668,13758037.13713067,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,36.7225,41.864999999999995,46.79,51.88,41.004999999999995,9.136618083295373,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2450,240470.0,312610.0,312610.0,332282.5,338840.0,309330.0,36098.9058005918,6.0,19893000.0,39349000.0,39349000.0,46071250.0,48312000.0,39094000.0,10380910.595896682,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,46.42,46.42,50.2825,51.57,46.50666666666667,5.452491785107674,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2329,184940.0,226880.0,276345.0,317472.5,334400.0,268007.5,68228.95737881387,4.0,10666000.0,12496750.0,20870000.0,29466500.0,31967000.0,21093250.0,10764045.100085128,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68,34.7725,41.599999999999994,47.87,51.29,41.0425,9.7872889504704,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1834,138700.0,156445.0,174190.0,191395.0,208600.0,173830.0,34951.3905302779,3.0,6989000.0,11559000.0,16129000.0,17473000.0,18817000.0,13978333.333333334,6200356.548887599,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79,41.605000000000004,46.42,48.96,51.5,44.903333333333336,7.471360875592434,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1649,233330.0,341415.0,459000.0,462000.0,462000.0,396425.0,101721.75141040386,6.0,11217000.0,29791750.0,51500000.0,57000000.0,57000000.0,42101000.0,19741728.41470574,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.77,53.8275,79.96000000000001,84.9575,84.98,68.90166666666666,21.598929062957417,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1848,455600.0,509410.0,510510.0,510510.0,512110.0,499628.0,24631.222462557558,5.0,31963000.0,41054000.0,41253000.0,41253000.0,41489000.0,39402400.0,4161604.1138003506,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.87,59.67,59.89,59.89,59.95,58.254,3.57036132625257,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1743,495000.0,495000.0,495000.0,520000.0,550000.0,510000.0,21213.203435596424,7.0,33000000.0,33000000.0,33000000.0,40000000.0,50000000.0,37428571.428571425,6451282.633635548,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.86,67.87,67.88,74.93,84.83,72.31,6.446368486726979,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1350,131130.0,408600.0,458948.9473328058,541337.9741249599,541585.1412053364,417152.36027940136,160507.39500037165,13.0,28013000.0,54612000.0,67878547.03474367,79454139.69591936,79488866.47390288,62006159.8347088,17668636.111746214,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.99,59.91,74.94,84.94,84.97,69.86692307692307,12.983449326363791,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1402,360000.0,360000.0,480000.0,560000.0,560000.0,464000.0,100399.20318408907,5.0,39000000.0,39000000.0,45000000.0,57000000.0,57000000.0,47400000.0,9099450.53286186,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91,59.91,74.89,84.92,84.97,72.92,12.565862485321095,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1103,150540.0,182797.5,220430.0,255375.0,279570.0,217742.5,57149.890274027064,4.0,6451000.0,8870500.0,15591000.0,22311500.0,24731000.0,15591000.0,8888756.793462927,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,35.01,41.72,47.925,51.51,41.214999999999996,9.7382459063906,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1129,468450.0,507487.5,520500.0,520500.0,520500.0,507487.5,24094.46809658065,8.0,42681000.0,51269250.0,54132000.0,54132000.0,54132000.0,51269250.0,5300782.981247744,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.79,57.7475,59.7,59.82249999999999,59.98,57.81125000000001,3.668734454822261,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1027,203220.0,246230.0,306450.0,306450.0,306450.0,273760.0,47274.99550502358,5.0,11370000.0,19171000.0,26851000.0,26851000.0,26851000.0,22218800.0,6916599.178787217,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.83,39.56,46.63,46.63,46.95,42.720000000000006,5.862738268079176,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2377,202140.0,261015.0,305370.0,324727.5,331180.0,286911.6666666667,51849.82986150163,6.0,11269000.0,20928750.0,26673000.0,29252250.0,30112000.0,23975500.0,7428834.38367016,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.83,41.3275,46.790000000000006,50.707499999999996,51.96,45.14833333333334,7.177368366376821,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2661,137620.0,161815.0,186010.0,208595.0,231180.0,184936.66666666666,46789.234160577296,3.0,7527000.0,8871000.0,10215000.0,16129000.0,22043000.0,13261666.666666666,7722706.606710715,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,31.985,36.98,41.97,46.96,36.97666666666667,9.985000417292598,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1263,98920.0,98920.0,124720.0,124720.0,178490.0,125154.0,32486.73236876864,5.0,5914000.0,5914000.0,7204000.0,7204000.0,15806000.0,8408400.0,4185382.515374192,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,29.81,36.42,36.48,46.36,35.772000000000006,6.788900500080996,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1136,65080.0,70727.5,109420.0,165047.5,221500.0,126355.0,73236.46018207051,4.0,13118000.0,16666250.0,71409500.0,128582000.0,139418000.0,73838750.0,67668073.07918558,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,34.2625,41.56,47.739999999999995,51.76,40.442499999999995,10.971248409669094,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2605,182790.0,223115.0,263440.0,269350.0,275260.0,240496.66666666666,50323.67865461877,3.0,16129000.0,19355000.0,22581000.0,23656000.0,24731000.0,21147000.0,4476702.804520309,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.93,43.345,46.76,48.285,49.81,45.5,5.059080944203206,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2393,87610.0,110500.0,215050.0,274190.0,274190.0,187753.07692307694,78997.80486239427,13.0,10220000.0,12906000.0,18225000.0,39354000.0,39354000.0,22060615.384615384,12393905.999444924,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,33.91,36.89,46.46,46.74,37.08153846153846,7.670414858569524,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1673,120430.0,120430.0,160210.0,212890.0,212890.0,165370.0,46319.90284963905,5.0,7741000.0,7741000.0,9461000.0,20430000.0,20430000.0,13160600.0,6673071.2794035105,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,29.99,36.84,46.76,46.76,38.068,8.413053547909938,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1017,160310.0,194140.0,227970.0,264405.0,300840.0,229706.66666666666,70281.09442327527,3.0,11117000.0,13157500.0,15198000.0,24317000.0,33436000.0,19917000.0,11884282.09863768,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,31.77,36.68,41.825,46.97,36.836666666666666,10.055915340402052,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2539,23950.0,109670.0,123110.0,136550.0,179570.0,115993.33333333333,51844.17022835516,6.0,6483000.0,6773500.0,7645000.0,14386750.0,45995000.0,15147500.0,15598077.2629193,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.81,29.91,33.305,36.7,46.94,34.495000000000005,7.2897976652304965,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1933,520000.0,520000.0,520000.0,565000.0,580000.0,540000.0,30983.866769659337,6.0,35000000.0,35000000.0,35000000.0,41750000.0,44000000.0,38000000.0,4647580.0154489,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.85,66.94,66.94999999999999,72.7875,74.98,69.56666666666668,4.097265754947646,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2316,145160.0,145160.0,166665.0,210425.0,277190.0,188920.0,62241.547217272804,4.0,7956000.0,7956000.0,8762500.0,12171250.0,19978000.0,11364750.0,5792292.198833435,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.13,29.6325,33.38,39.442499999999995,46.89,35.695,8.261930767078601,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2414,270660.0,270660.0,270660.0,270660.0,270660.0,270660.0,0.0,4.0,30709000.0,30709000.0,30709000.0,30709000.0,30709000.0,30709000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.97,59.9775,59.98,59.98,59.98,59.97749999999999,0.004999999999999005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1301,145740.0,145740.0,145740.0,159790.0,173840.0,155106.66666666666,16223.542564228484,3.0,10514000.0,10514000.0,10514000.0,11888000.0,13262000.0,11430000.0,1586558.5397330916,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,26.92,26.92,30.445,33.97,29.27,4.07031939778686,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1700,380000.0,405000.0,430000.0,430000.0,430000.0,413333.3333333333,28867.513459481288,3.0,22000000.0,26000000.0,30000000.0,30000000.0,30000000.0,27333333.333333332,4618802.153517006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98,55.94499999999999,59.91,59.92,59.93,57.27333333333333,4.5841720444736085,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1636,590000.0,620000.0,630000.0,630000.0,630000.0,620000.0,20000.0,4.0,66000000.0,76125000.0,79500000.0,79500000.0,79500000.0,76125000.0,6750000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.85,82.44,84.97,84.9725,84.98,82.4425,5.061668861814915,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2612,154000.0,154000.0,175500.0,212000.0,257000.0,190500.0,48747.64951598521,4.0,9800000.0,9800000.0,11300000.0,16475000.0,27500000.0,14975000.0,8468913.743804455,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,29.71,33.16,39.06,46.41,35.61,7.90063288604147,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1757,206110.0,238907.5,277425.0,305010.0,305010.0,266492.5,47925.45487525392,4.0,15927000.0,24281250.0,32114500.0,37163000.0,37163000.0,29329750.0,10123864.261404008,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38,37.94,42.815,46.3275,46.8,41.4525,6.324183082949659,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2507,71320.0,162390.0,206110.0,269610.0,308130.0,196555.0,70711.53880795011,18.0,7794000.0,13533000.0,16343000.0,36122000.0,43617000.0,21336555.555555556,12022757.177278047,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72,29.645,36.040000000000006,46.629999999999995,55.61,36.55166666666666,9.466434977142693,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1163,155850.0,178340.0,200830.0,232730.0,264630.0,207103.33333333334,54660.66349152133,3.0,7783000.0,8644500.0,9506000.0,15252000.0,20998000.0,12762333.333333334,7184137.828113638,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,33.22,36.53,41.730000000000004,46.93,37.79,8.579673653467246,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2627,68450.0,73717.5,89520.0,124657.5,175920.0,104705.0,42811.83703136318,6.0,5840000.0,6173000.0,7172000.0,7960250.0,17884000.0,8688500.0,4595679.6994568715,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,25.409999999999997,26.79,34.3875,46.96,31.226666666666663,8.923148921018111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2040,480000.0,500000.0,520000.0,540000.0,560000.0,520000.0,56568.5424949238,2.0,48000000.0,50500000.0,53000000.0,55500000.0,58000000.0,53000000.0,7071067.811865475,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.72,77.2775,79.83500000000001,82.39250000000001,84.95,79.83500000000001,7.233702371538384,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
